,warehouse,date,Predicted roads
369,Avignon,2021-01-08,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Nice', 'Antibes', 'Cannes', 'Hyères', 'La Seyne-sur-Mer', 'Marseille', 'Béziers', 'Montpellier', 'Nîmes'], ['Avignon', 'Aix-en-Provence', 'Grenoble', 'Chambéry', 'Vénissieux', 'Valence'], ['Avignon', 'Montélimar']]"
370,Avignon,2021-01-09,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Valence', 'Vénissieux', 'Annecy', 'Chambéry', 'Grenoble'], ['Avignon', 'Aix-en-Provence', 'Marseille', 'La Seyne-sur-Mer', 'Toulon', 'Hyères', 'Cannes', 'Antibes', 'Nice'], ['Avignon', 'Montélimar'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Montélimar']]"
371,Avignon,2021-01-10,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Montélimar'], ['Avignon', 'Aix-en-Provence', 'Marseille', 'La Seyne-sur-Mer', 'Toulon', 'Hyères', 'Cannes', 'Antibes', 'Valence'], ['Avignon', 'Béziers', 'Vénissieux', 'Annecy', 'Chambéry', 'Grenoble']]"
372,Avignon,2021-01-11,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Valence'], ['Avignon', 'Nîmes', 'Béziers', 'Valence', 'Montélimar'], ['Avignon', 'Valence', 'Vénissieux', 'Annecy', 'Chambéry', 'Grenoble', 'Nice', 'Antibes', 'Cannes', 'Hyères', 'Toulon', 'La Seyne-sur-Mer', 'Aix-en-Provence'], ['Avignon', 'Marseille']]"
373,Avignon,2021-01-12,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Valence'], ['Avignon', 'Toulon', 'Aix-en-Provence'], ['Avignon', 'Grenoble'], ['Avignon', 'Montpellier', 'Béziers'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Marseille'], ['Avignon', 'La Seyne-sur-Mer', 'Toulon', 'Cannes', 'Antibes', 'Nice'], ['Avignon', 'Marseille'], ['Avignon', 'Montélimar'], ['Avignon', 'Chambéry', 'Annecy']]"
374,Avignon,2021-01-13,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Grenoble'], ['Avignon', 'Grenoble', 'Chambéry', 'Annecy'], ['Avignon', 'Nice'], ['Avignon', 'Montélimar'], ['Avignon', 'Montpellier', 'Béziers', 'Montpellier'], ['Avignon', 'Toulon'], ['Avignon', 'Montpellier', 'Béziers', 'Montpellier'], ['Avignon', 'Toulon', 'Marseille'], ['Avignon', 'Valence', 'Annecy'], ['Avignon', 'La Seyne-sur-Mer', 'Toulon', 'Hyères', 'Aix-en-Provence'], ['Avignon', 'Antibes', 'Cannes']]"
375,Avignon,2021-01-14,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'La Seyne-sur-Mer', 'Aix-en-Provence'], ['Avignon', 'Nice', 'Toulon', 'La Seyne-sur-Mer'], ['Avignon', 'Valence', 'Annecy', 'Chambéry', 'Grenoble'], ['Avignon', 'Grenoble', 'Chambéry', 'Grenoble'], ['Avignon', 'Toulon', 'Béziers', 'Montpellier', 'Nîmes'], ['Avignon', 'Marseille', 'Hyères', 'Antibes', 'Nice'], ['Avignon', 'La Seyne-sur-Mer', 'Aix-en-Provence'], ['Avignon', 'Nice', 'Vénissieux', 'Montélimar'], ['Avignon']]"
376,Avignon,2021-01-15,"[['Avignon', 'Grenoble', 'Chambéry', 'Annecy', 'Grenoble'], ['Avignon', 'Nice', 'Avignon'], ['Avignon'], ['Avignon', 'Aix-en-Provence', 'Hyères'], ['Avignon', 'La Seyne-sur-Mer', 'Toulon', 'Nice'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'La Seyne-sur-Mer'], ['Avignon', 'Aix-en-Provence'], ['Avignon', 'Valence', 'Vénissieux', 'Montélimar'], ['Avignon', 'Montpellier', 'Béziers', 'Montpellier', 'Nîmes', 'Avignon']]"
377,Avignon,2021-01-16,"[['Avignon', 'Nice'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Vénissieux', 'Annecy', 'Chambéry', 'Grenoble'], ['Avignon', 'Hyères', 'Toulon', 'La Seyne-sur-Mer'], ['Avignon', 'Aix-en-Provence', 'Hyères', 'Aix-en-Provence'], ['Avignon'], ['Avignon', 'Montélimar'], ['Avignon', 'Montélimar'], ['Avignon', 'Valence'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Marseille', 'Antibes', 'Nice']]"
378,Avignon,2021-01-17,"[['Avignon', 'Grenoble', 'Chambéry', 'Annecy', 'Grenoble'], ['Avignon', 'Vénissieux', 'Grenoble', 'Aix-en-Provence'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Aix-en-Provence', 'Hyères'], ['Avignon'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Montpellier'], ['Avignon', 'Valence'], ['Avignon', 'Valence'], ['Avignon'], ['Avignon', 'Marseille', 'La Seyne-sur-Mer', 'Toulon', 'Cannes', 'Antibes', 'Nice'], ['Avignon', 'Montélimar']]"
379,Avignon,2021-01-18,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Nîmes', 'Hyères', 'Cannes', 'Antibes'], ['Avignon', 'Grenoble', 'Annecy', 'Vénissieux', 'Valence'], ['Avignon', 'La Seyne-sur-Mer', 'Toulon', 'Cannes'], ['Avignon', 'Montpellier', 'Béziers', 'Marseille', 'Aix-en-Provence'], ['Avignon', 'Aix-en-Provence', 'Marseille'], ['Avignon', 'Chambéry', 'Nice'], ['Avignon', 'Valence', 'Montélimar']]"
380,Avignon,2021-01-19,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Montélimar'], ['Avignon', 'Marseille'], ['Avignon', 'Nice', 'Cannes'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers'], ['Avignon', 'Aix-en-Provence', 'Hyères', 'La Seyne-sur-Mer'], ['Avignon', 'La Seyne-sur-Mer', 'Toulon', 'Hyères'], ['Avignon', 'Aix-en-Provence', 'Marseille'], ['Avignon', 'Aix-en-Provence', 'Hyères', 'Antibes', 'Nice'], ['Avignon', 'Valence', 'Vénissieux', 'Annecy', 'Chambéry']]"
381,Avignon,2021-01-20,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Valence', 'Grenoble'], ['Avignon'], ['Avignon', 'Hyères', 'Cannes', 'Antibes', 'Nice'], ['Avignon', 'Hyères', 'Toulon'], ['Avignon', 'Montélimar'], ['Avignon', 'La Seyne-sur-Mer'], ['Avignon', 'Nîmes', 'Béziers', 'Montpellier'], ['Avignon', 'Nice', 'Hyères', 'Aix-en-Provence'], ['Avignon', 'Grenoble', 'Chambéry', 'Annecy', 'Vénissieux', 'Valence'], ['Avignon', 'Marseille']]"
382,Avignon,2021-01-21,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Grenoble', 'Annecy', 'Grenoble'], ['Avignon', 'Grenoble', 'Chambéry', 'Annecy', 'Vénissieux', 'Valence'], ['Avignon', 'Montélimar'], ['Avignon', 'Grenoble', 'Nice'], ['Avignon', 'Nîmes', 'Montpellier', 'Marseille', 'La Seyne-sur-Mer'], ['Avignon', 'Aix-en-Provence', 'La Seyne-sur-Mer', 'Toulon', 'Hyères', 'Cannes', 'Antibes'], ['Avignon', 'Montpellier', 'Béziers', 'Marseille']]"
383,Avignon,2021-01-22,"[['Avignon', 'Marseille', 'La Seyne-sur-Mer', 'Toulon', 'Hyères', 'Cannes', 'Antibes', 'Nice'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Grenoble'], ['Avignon', 'Valence'], ['Avignon', 'Valence', 'Vénissieux', 'Annecy', 'Grenoble'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Montpellier'], ['Avignon', 'Aix-en-Provence', 'La Seyne-sur-Mer'], ['Avignon', 'Valence'], ['Avignon', 'Montélimar', 'Chambéry', 'Grenoble']]"
384,Avignon,2021-01-23,"[['Avignon', 'Grenoble', 'Chambéry', 'Grenoble'], ['Avignon', 'Valence'], ['Avignon', 'Marseille', 'Hyères', 'Aix-en-Provence'], ['Avignon', 'Montélimar', 'Grenoble'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'La Seyne-sur-Mer', 'Toulon', 'Cannes', 'Antibes', 'Nice'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Valence']]"
385,Avignon,2021-01-24,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Grenoble', 'Annecy', 'Vénissieux', 'Valence'], ['Avignon', 'Marseille', 'La Seyne-sur-Mer', 'Toulon', 'Hyères', 'Aix-en-Provence'], ['Avignon', 'Cannes', 'Antibes', 'Nice', 'Chambéry', 'Grenoble', 'Valence', 'Montélimar'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers']]"
386,Avignon,2021-01-25,"[['Avignon', 'Valence', 'Vénissieux', 'Chambéry', 'Grenoble'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Grenoble', 'Annecy', 'Chambéry', 'Grenoble'], ['Avignon', 'Antibes'], ['Avignon'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Montpellier'], ['Avignon', 'Aix-en-Provence', 'Hyères', 'Aix-en-Provence'], ['Avignon', 'Toulon', 'Cannes'], ['Avignon', 'Marseille', 'Toulon', 'Hyères'], ['Avignon', 'La Seyne-sur-Mer'], ['Avignon'], ['Avignon', 'Nice'], ['Avignon', 'Aix-en-Provence', 'Montélimar']]"
387,Avignon,2021-01-26,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Aix-en-Provence', 'Hyères', 'Toulon'], ['Avignon', 'Montélimar'], ['Avignon', 'Nice'], ['Avignon', 'Hyères', 'Cannes'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Montpellier'], ['Avignon', 'Montpellier', 'Béziers'], ['Avignon', 'Hyères'], ['Avignon', 'Marseille', 'La Seyne-sur-Mer'], ['Avignon', 'Montpellier'], ['Avignon', 'Aix-en-Provence'], ['Avignon', 'Aix-en-Provence'], ['Avignon', 'Aix-en-Provence'], ['Avignon', 'Grenoble', 'Chambéry', 'Annecy', 'Vénissieux', 'Valence'], ['Avignon'], ['Avignon', 'Antibes']]"
388,Avignon,2021-01-27,"[['Avignon', 'Montélimar', 'Nice', 'Antibes', 'Cannes'], ['Avignon', 'Annecy', 'Vénissieux', 'Valence'], ['Avignon', 'Montélimar'], ['Avignon', 'Cannes', 'Chambéry', 'Grenoble'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Aix-en-Provence', 'Toulon', 'La Seyne-sur-Mer', 'Marseille'], ['Avignon', 'Montpellier', 'Béziers'], ['Avignon', 'Aix-en-Provence', 'Hyères', 'Toulon'], ['Avignon', 'Aix-en-Provence'], ['Avignon'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Montpellier'], ['Avignon', 'Grenoble'], ['Avignon'], ['Avignon', 'Chambéry', 'Vénissieux', 'Valence']]"
389,Avignon,2021-01-28,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Chambéry', 'Grenoble'], ['Avignon', 'Annecy', 'Chambéry', 'Grenoble'], ['Avignon', 'Valence', 'Vénissieux', 'Montélimar'], ['Avignon', 'Grenoble'], ['Avignon', 'Antibes', 'Cannes', 'Hyères', 'Aix-en-Provence'], ['Avignon', 'Marseille', 'La Seyne-sur-Mer', 'Hyères', 'Antibes', 'Nice', 'Chambéry'], ['Avignon', 'Toulon', 'Cannes'], ['Avignon', 'Aix-en-Provence', 'Toulon'], ['Avignon', 'La Seyne-sur-Mer', 'Toulon', 'Cannes'], ['Avignon', 'Valence', 'Vénissieux', 'Montélimar'], ['Avignon'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers']]"
390,Avignon,2021-01-29,"[['Avignon', 'Hyères', 'Cannes', 'Antibes', 'Nice', 'Valence'], ['Avignon', 'Valence', 'Vénissieux', 'Annecy', 'Grenoble'], ['Avignon', 'Antibes', 'Vénissieux', 'Valence'], ['Avignon', 'Aix-en-Provence', 'Hyères', 'Aix-en-Provence'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Toulon', 'Aix-en-Provence'], ['Avignon'], ['Avignon'], ['Avignon', 'Marseille', 'La Seyne-sur-Mer'], ['Avignon'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Nîmes'], ['Avignon'], ['Avignon'], ['Avignon', 'Grenoble', 'Chambéry', 'Montélimar']]"
391,Avignon,2021-01-30,"[['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon'], ['Avignon', 'Montélimar', 'Annecy', 'Chambéry', 'Grenoble'], ['Avignon', 'Nîmes', 'Montpellier', 'Béziers', 'Montpellier'], ['Avignon'], ['Avignon', 'Marseille'], ['Avignon', 'Grenoble'], ['Avignon', 'Marseille', 'La Seyne-sur-Mer', 'Toulon', 'Hyères', 'Aix-en-Provence'], ['Avignon', 'Valence', 'Vénissieux', 'Valence'], ['Avignon', 'Nice', 'Antibes', 'Cannes']]"
